    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
     964       4.68136     0.0657   3.442E-03   1.0000   0.2521   5.520E-13   5.98909389E-05   8.55534143E-04
     965        4.6848     0.0655   3.431E-03   1.0000   0.2513   5.492E-13   6.00783441E-05   8.58460273E-04
     966       4.68823     0.0654   3.421E-03   1.0000   0.2505   5.476E-13   6.02632747E-05   8.61382439E-04
     967       4.69165     0.0646   3.410E-03   1.0000   0.2498   5.360E-13   6.04457380E-05   8.64300704E-04
     968       4.69506     0.0650   3.400E-03   1.0000   0.2490   5.317E-13   6.06257446E-05   8.67215203E-04
     969       4.69846     0.0646   1.536E-03   0.4533   0.1125   5.451E-13   6.08032797E-05   8.70125661E-04
     970           4.7     0.0646   3.384E-03   1.0000   0.2478   2.448E-13   6.08828687E-05   8.71442415E-04
     971       4.70338     0.1203   3.373E-03   1.0000   0.2471   5.412E-13   6.10567947E-05   8.74346636E-04
     972       4.70676     0.0646   3.362E-03   1.0000   0.2463   5.334E-13   6.12282567E-05   8.77246864E-04
     973       4.71012     0.0648   3.350E-03   1.0000   0.2454   5.445E-13   6.13972443E-05   8.80142896E-04
     974       4.71347     0.0656   3.337E-03   1.0000   0.2444   5.421E-13   6.15636877E-05   8.83033487E-04
     975       4.71681     0.0653   3.325E-03   1.0000   0.2435   5.409E-13   6.17275498E-05   8.85917902E-04
     976       4.72013     0.0658   3.312E-03   1.0000   0.2426   5.363E-13   6.18888489E-05   8.88796360E-04
     977       4.72344     0.0659   3.301E-03   1.0000   0.2418   5.291E-13   6.20476131E-05   8.91669273E-04
     978       4.72674     0.0682   3.289E-03   1.0000   0.2409   5.262E-13   6.22038742E-05   8.94537140E-04
     979       4.73003     0.0648   3.277E-03   1.0000   0.2400   5.400E-13   6.23576459E-05   8.97400143E-04
     980       4.73331     0.0635   3.266E-03   1.0000   0.2392   5.302E-13   6.25088953E-05   9.00257588E-04
     981       4.73658     0.0630   3.255E-03   1.0000   0.2384   5.320E-13   6.26576591E-05   9.03110077E-04
     982       4.73983     0.0623   3.245E-03   1.0000   0.2377   5.322E-13   6.28039774E-05   9.05958302E-04
     983       4.74308     0.0632   3.234E-03   1.0000   0.2369   5.329E-13   6.29478667E-05   9.08802529E-04
     984       4.74631     0.0625   3.224E-03   1.0000   0.2361   5.271E-13   6.30892914E-05   9.11641970E-04
     985       4.74953     0.0633   3.214E-03   1.0000   0.2354   5.231E-13   6.32282956E-05   9.14477422E-04
     986       4.75275     0.0651   3.205E-03   1.0000   0.2347   5.120E-13   6.33649263E-05   9.17309776E-04
     987       4.75595     0.0627   3.193E-03   1.0000   0.2339   5.068E-13   6.34991625E-05   9.20138530E-04
     988       4.75915     0.0636   3.182E-03   1.0000   0.2331   5.161E-13   6.36309485E-05   9.22962388E-04
     989       4.76233     0.0630   3.171E-03   1.0000   0.2323   5.165E-13   6.37602753E-05   9.25780969E-04
     990        4.7655     0.0627   3.160E-03   1.0000   0.2315   5.188E-13   6.38872000E-05   9.28595336E-04
     991       4.76866     0.0623   3.149E-03   1.0000   0.2307   5.090E-13   6.40116986E-05   9.31404768E-04
     992       4.77181     0.0623   3.140E-03   1.0000   0.2300   5.143E-13   6.41337891E-05   9.34209443E-04
     993       4.77495     0.0631   3.130E-03   1.0000   0.2293   5.135E-13   6.42535311E-05   9.37010525E-04
     994       4.77808     0.0636   3.120E-03   1.0000   0.2285   5.078E-13   6.43709350E-05   9.39808061E-04
     995        4.7812     0.0629   3.111E-03   1.0000   0.2279   5.045E-13   6.44859840E-05   9.42601419E-04
     996       4.78431     0.0625   3.104E-03   1.0000   0.2273   5.103E-13   6.45987400E-05   9.45391871E-04
     997       4.78742     0.0625   3.094E-03   1.0000   0.2266   5.111E-13   6.47092379E-05   9.48180075E-04
     998       4.79051     0.0631   3.086E-03   1.0000   0.2261   4.976E-13   6.48174358E-05   9.50964737E-04
     999        4.7936     0.0631   3.080E-03   1.0000   0.2256   5.032E-13   6.49233970E-05   9.53747224E-04
    1000       4.79668     0.0625   3.071E-03   1.0000   0.2249   5.063E-13   6.50271735E-05   9.56528694E-04
    1001       4.79975     0.0621   2.535E-04   0.0828   0.0186   5.054E-13   6.51287058E-05   9.59307300E-04
    1002           4.8     0.0629   3.062E-03   1.0000   0.2243   1.369E-13   6.51369991E-05   9.59536871E-04
    1003       4.80306     0.1165   3.053E-03   1.0000   0.2236   5.063E-13   6.52361149E-05   9.62312364E-04
    1004       4.80612     0.0626   3.045E-03   1.0000   0.2230   4.914E-13   6.53330144E-05   9.65085042E-04
    1005       4.80916     0.0625   3.036E-03   1.0000   0.2224   5.009E-13   6.54277224E-05   9.67855245E-04
    1006        4.8122     0.0627   3.028E-03   1.0000   0.2218   4.954E-13   6.55202164E-05   9.70621892E-04
    1007       4.81522     0.0630   3.022E-03   1.0000   0.2213   4.938E-13   6.56105655E-05   9.73386622E-04
    1008       4.81825     0.0629   3.013E-03   1.0000   0.2207   4.917E-13   6.56988003E-05   9.76149983E-04
    1009       4.82126     0.0623   3.007E-03   1.0000   0.2202   4.943E-13   6.57848912E-05   9.78910614E-04
    1010       4.82427     0.0622   3.001E-03   1.0000   0.2198   4.898E-13   6.58689059E-05   9.81670232E-04
    1011       4.82727     0.0630   2.994E-03   1.0000   0.2193   4.894E-13   6.59508795E-05   9.84429599E-04
    1012       4.83026     0.0626   2.988E-03   1.0000   0.2189   4.833E-13   6.60307760E-05   9.87187059E-04
    1013       4.83325     0.0622   2.984E-03   1.0000   0.2186   4.889E-13   6.61086611E-05   9.89944401E-04
    1014       4.83623     0.0631   2.977E-03   1.0000   0.2181   4.764E-13   6.61845746E-05   9.92702642E-04
    1015       4.83921     0.0626   2.973E-03   1.0000   0.2177   4.934E-13   6.62584741E-05   9.95459786E-04
    1016       4.84218     0.0623   2.966E-03   1.0000   0.2173   4.858E-13   6.63304225E-05   9.98217683E-04
    1017       4.84515     0.0633   2.962E-03   1.0000   0.2169   4.832E-13   6.64003849E-05   1.00097448E-03
    1018       4.84811     0.0626   2.954E-03   1.0000   0.2164   4.945E-13   6.64684247E-05   1.00373214E-03
    1019       4.85106     0.0625   2.948E-03   1.0000   0.2159   4.827E-13   6.65344824E-05   1.00648761E-03
    1020       4.85401     0.0622   2.945E-03   1.0000   0.2157   4.905E-13   6.65986215E-05   1.00924285E-03
    1021       4.85696     0.0629   2.938E-03   1.0000   0.2152   4.814E-13   6.66609029E-05   1.01199994E-03
    1022        4.8599     0.0621   2.933E-03   1.0000   0.2149   4.761E-13   6.67212773E-05   1.01475607E-03
    1023       4.86283     0.0624   2.931E-03   1.0000   0.2147   4.863E-13   6.67797943E-05   1.01751282E-03
    1024       4.86576     0.0624   2.926E-03   1.0000   0.2143   4.876E-13   6.68365102E-05   1.02027227E-03
    1025       4.86869     0.0623   2.922E-03   1.0000   0.2140   4.938E-13   6.68913909E-05   1.02303219E-03
    1026       4.87161     0.0652   2.920E-03   1.0000   0.2139   4.706E-13   6.69444682E-05   1.02579348E-03
    1027       4.87453     0.0672   2.916E-03   1.0000   0.2136   4.827E-13   6.69957937E-05   1.02855827E-03
    1028       4.87744     0.0656   2.913E-03   1.0000   0.2133   4.857E-13   6.70453506E-05   1.03132509E-03
    1029       4.88036     0.0663   2.911E-03   1.0000   0.2132   4.841E-13   6.70931510E-05   1.03409396E-03
    1030       4.88327     0.0638   2.907E-03   1.0000   0.2129   4.885E-13   6.71392295E-05   1.03686626E-03
    1031       4.88617     0.0632   2.905E-03   1.0000   0.2128   4.785E-13   6.71835689E-05   1.03964030E-03
    1032       4.88908     0.0628   2.900E-03   1.0000   0.2124   4.724E-13   6.72262157E-05   1.04241832E-03
    1033       4.89198     0.0629   2.897E-03   1.0000   0.2122   4.720E-13   6.72671344E-05   1.04519727E-03
    1034       4.89488     0.0628   2.896E-03   1.0000   0.2121   4.761E-13   6.73063593E-05   1.04797859E-03
    1035       4.89777     0.0623   2.228E-03   0.7703   0.1632   4.707E-13   6.73439315E-05   1.05076453E-03
    1036           4.9     0.0644   2.890E-03   1.0000   0.2117   3.673E-13   6.73717337E-05   1.05291233E-03
    1037       4.90289     0.1238   2.889E-03   1.0000   0.2116   4.696E-13   6.74063620E-05   1.05570337E-03
    1038       4.90578     0.0688   2.890E-03   1.0000   0.2117   4.836E-13   6.74393619E-05   1.05849903E-03
    1039       4.90867     0.0674   2.886E-03   1.0000   0.2114   4.767E-13   6.74707605E-05   1.06130109E-03
    1040       4.91156     0.0670   2.885E-03   1.0000   0.2113   4.821E-13   6.75005245E-05   1.06410592E-03
    1041       4.91444     0.0732   2.886E-03   1.0000   0.2114   4.736E-13   6.75286862E-05   1.06691574E-03
    1042       4.91733     0.0678   2.885E-03   1.0000   0.2113   4.841E-13   6.75552735E-05   1.06973286E-03
    1043       4.92021     0.0717   2.884E-03   1.0000   0.2112   4.762E-13   6.75802677E-05   1.07255478E-03
    1044        4.9231     0.0670   2.885E-03   1.0000   0.2113   4.748E-13   6.76036793E-05   1.07538194E-03
    1045       4.92598     0.0691   2.883E-03   1.0000   0.2112   4.849E-13   6.76255313E-05   1.07821662E-03
    1046       4.92886     0.0677   2.883E-03   1.0000   0.2112   4.828E-13   6.76458053E-05   1.08105581E-03
    1047       4.93175     0.0709   2.884E-03   1.0000   0.2113   4.863E-13   6.76645224E-05   1.08390166E-03
    1048       4.93463     0.0674   2.882E-03   1.0000   0.2111   4.776E-13   6.76816902E-05   1.08675493E-03
    1049       4.93751     0.0662   2.882E-03   1.0000   0.2111   4.750E-13   6.76972959E-05   1.08961268E-03
    1050        4.9404     0.0661   2.884E-03   1.0000   0.2113   4.876E-13   6.77113572E-05   1.09247720E-03
    1051       4.94328     0.0656   2.884E-03   1.0000   0.2112   4.823E-13   6.77238868E-05   1.09535084E-03
    1052       4.94616     0.0654   2.883E-03   1.0000   0.2112   4.838E-13   6.77348740E-05   1.09823073E-03
    1053       4.94905     0.0638   2.885E-03   1.0000   0.2113   4.790E-13   6.77443240E-05   1.10111734E-03
    1054       4.95193     0.0631   2.888E-03   1.0000   0.2115   4.805E-13   6.77522457E-05   1.10401298E-03
    1055       4.95482     0.0648   2.887E-03   1.0000   0.2115   4.912E-13   6.77586401E-05   1.10691860E-03
    1056       4.95771     0.0632   2.889E-03   1.0000   0.2116   4.814E-13   6.77635002E-05   1.10983073E-03
    1057        4.9606     0.0652   2.892E-03   1.0000   0.2118   4.818E-13   6.77668311E-05   1.11275164E-03
    1058       4.96349     0.0640   2.893E-03   1.0000   0.2119   4.998E-13   6.77686332E-05   1.11568369E-03
    1059       4.96638     0.0643   2.894E-03   1.0000   0.2120   4.863E-13   6.77689026E-05   1.11862477E-03
    1060       4.96928     0.0637   2.897E-03   1.0000   0.2122   4.821E-13   6.77676387E-05   1.12157425E-03
    1061       4.97217     0.0638   2.900E-03   1.0000   0.2124   4.757E-13   6.77648389E-05   1.12453443E-03
    1062       4.97507     0.0658   2.901E-03   1.0000   0.2125   4.881E-13   6.77604980E-05   1.12750601E-03
    1063       4.97798     0.0684   2.904E-03   1.0000   0.2127   4.787E-13   6.77546166E-05   1.13048663E-03
    1064       4.98088     0.0663   2.908E-03   1.0000   0.2130   4.960E-13   6.77471885E-05   1.13347810E-03
    1065       4.98379     0.0658   2.908E-03   1.0000   0.2130   4.998E-13   6.77382053E-05   1.13648169E-03
    1066       4.98669     0.0634   2.910E-03   1.0000   0.2131   4.960E-13   6.77276748E-05   1.13949373E-03
    1067        4.9896     0.0634   2.914E-03   1.0000   0.2135   4.845E-13   6.77155865E-05   1.14251651E-03
    1068       4.99252     0.0627   2.917E-03   1.0000   0.2136   4.778E-13   6.77019252E-05   1.14555235E-03
    1069       4.99544     0.0626   2.918E-03   1.0000   0.2137   4.856E-13   6.76866921E-05   1.14859952E-03
    1070       4.99835     0.0632   1.646E-03   0.5636   0.1206   4.774E-13   6.76698900E-05   1.15165663E-03
    1071             5     0.0735   2.924E-03   1.0000   0.2142   2.720E-13   6.76597195E-05   1.15338537E-03
    1072       5.00292     0.1278   2.928E-03   1.0000   0.2145   4.885E-13   6.76404264E-05   1.15646264E-03
    1073       5.00585     0.0701   2.929E-03   1.0000   0.2145   4.978E-13   6.76195252E-05   1.15955349E-03
    1074       5.00878     0.0689   2.932E-03   1.0000   0.2148   5.005E-13   6.75970316E-05   1.16265462E-03
    1075       5.01171     0.0652   2.937E-03   1.0000   0.2151   4.948E-13   6.75729231E-05   1.16576829E-03
    1076       5.01465     0.0663   2.941E-03   1.0000   0.2154   4.996E-13   6.75471720E-05   1.16889683E-03
    1077       5.01759     0.0652   2.942E-03   1.0000   0.2155   4.916E-13   6.75197785E-05   1.17203895E-03
    1078       5.02053     0.0655   2.946E-03   1.0000   0.2158   4.889E-13   6.74907530E-05   1.17519248E-03
    1079       5.02348     0.0660   2.952E-03   1.0000   0.2162   4.947E-13   6.74600660E-05   1.17835973E-03
    1080       5.02643     0.0654   2.955E-03   1.0000   0.2164   4.946E-13   6.74276830E-05   1.18154299E-03
    1081       5.02939     0.0663   2.957E-03   1.0000   0.2166   5.009E-13   6.73936156E-05   1.18473992E-03
    1082       5.03234     0.0655   2.961E-03   1.0000   0.2169   5.063E-13   6.73578671E-05   1.18794928E-03
    1083        5.0353     0.0651   2.967E-03   1.0000   0.2173   4.974E-13   6.73204008E-05   1.19117336E-03
    1084       5.03827     0.0678   2.970E-03   1.0000   0.2176   4.988E-13   6.72811753E-05   1.19441447E-03
    1085       5.04124     0.0672   2.973E-03   1.0000   0.2177   4.980E-13   6.72402148E-05   1.19766943E-03
    1086       5.04421     0.0668   2.977E-03   1.0000   0.2181   4.976E-13   6.71975142E-05   1.20093771E-03
    1087       5.04719     0.0693   2.983E-03   1.0000   0.2185   5.074E-13   6.71530300E-05   1.20422159E-03
    1088       5.05018     0.0669   2.986E-03   1.0000   0.2187   5.116E-13   6.71067137E-05   1.20752339E-03
    1089       5.05316     0.0671   2.989E-03   1.0000   0.2189   5.018E-13   6.70586015E-05   1.21083934E-03
    1090       5.05615     0.0665   2.993E-03   1.0000   0.2193   4.994E-13   6.70086806E-05   1.21416936E-03
    1091       5.05914     0.0659   3.000E-03   1.0000   0.2197   5.054E-13   6.69569003E-05   1.21751577E-03
    1092       5.06214     0.0663   3.003E-03   1.0000   0.2199   4.956E-13   6.69032048E-05   1.22088089E-03
    1093       5.06515     0.0664   3.005E-03   1.0000   0.2201   5.081E-13   6.68476416E-05   1.22426056E-03
    1094       5.06815     0.0664   3.010E-03   1.0000   0.2205   5.083E-13   6.67901910E-05   1.22765497E-03
    1095       5.07116     0.0657   3.017E-03   1.0000   0.2210   5.083E-13   6.67307950E-05   1.23106646E-03
    1096       5.07418     0.0640   3.019E-03   1.0000   0.2211   5.040E-13   6.66693905E-05   1.23449735E-03
    1097        5.0772     0.0621   3.022E-03   1.0000   0.2213   5.036E-13   6.66060341E-05   1.23794329E-03
    1098       5.08022     0.0621   3.027E-03   1.0000   0.2217   5.116E-13   6.65407015E-05   1.24140457E-03
    1099       5.08325     0.0632   3.033E-03   1.0000   0.2222   5.098E-13   6.64733273E-05   1.24488353E-03
    1100       5.08628     0.0634   3.036E-03   1.0000   0.2224   5.145E-13   6.64038408E-05   1.24838254E-03
    1101       5.08932     0.0627   3.039E-03   1.0000   0.2226   5.143E-13   6.63323056E-05   1.25189718E-03
    1102       5.09235     0.0623   3.043E-03   1.0000   0.2229   5.067E-13   6.62586954E-05   1.25542769E-03
    1103        5.0954     0.0627   3.050E-03   1.0000   0.2234   5.214E-13   6.61829371E-05   1.25897644E-03
    1104       5.09845     0.0628   1.552E-03   0.5085   0.1137   5.130E-13   6.61049523E-05   1.26254583E-03
    1105           5.1     0.0620   3.054E-03   1.0000   0.2237   2.631E-13   6.60644646E-05   1.26436739E-03
    1106       5.10305     0.1158   3.058E-03   1.0000   0.2240   5.189E-13   6.59832210E-05   1.26796109E-03
    1107       5.10611     0.0627   3.063E-03   1.0000   0.2244   5.255E-13   6.58997535E-05   1.27157236E-03
    1108       5.10917     0.0630   3.069E-03   1.0000   0.2248   5.254E-13   6.58139784E-05   1.27520364E-03
    1109       5.11224     0.0639   3.071E-03   1.0000   0.2249   5.094E-13   6.57258578E-05   1.27885523E-03
    1110       5.11531     0.0635   3.074E-03   1.0000   0.2252   5.160E-13   6.56354775E-05   1.28252247E-03
    1111       5.11839     0.0660   3.079E-03   1.0000   0.2256   5.234E-13   6.55427555E-05   1.28620763E-03
    1112       5.12147     0.0640   3.086E-03   1.0000   0.2260   5.254E-13   6.54476046E-05   1.28991301E-03
    1113       5.12455     0.0649   3.087E-03   1.0000   0.2261   5.245E-13   6.53499575E-05   1.29363997E-03
    1114       5.12764     0.0640   3.091E-03   1.0000   0.2264   5.288E-13   6.52499301E-05   1.29738298E-03
    1115       5.13073     0.0639   3.094E-03   1.0000   0.2266   5.298E-13   6.51474404E-05   1.30114408E-03
    1116       5.13383     0.0634   3.099E-03   1.0000   0.2270   5.251E-13   6.50424456E-05   1.30492382E-03
    1117       5.13692     0.0629   3.104E-03   1.0000   0.2274   5.262E-13   6.49348621E-05   1.30872408E-03
    1118       5.14003     0.0656   3.107E-03   1.0000   0.2276   5.258E-13   6.48246517E-05   1.31254508E-03
    1119       5.14314     0.0629   3.112E-03   1.0000   0.2279   5.205E-13   6.47118537E-05   1.31638440E-03
    1120       5.14625     0.0631   3.118E-03   1.0000   0.2284   5.205E-13   6.45963658E-05   1.32024447E-03
    1121       5.14937     0.0630   3.121E-03   1.0000   0.2286   5.276E-13   6.44780805E-05   1.32412777E-03
    1122       5.15249     0.0627   3.123E-03   1.0000   0.2288   5.249E-13   6.43571238E-05   1.32802910E-03
    1123       5.15561     0.0626   3.128E-03   1.0000   0.2291   5.298E-13   6.42334525E-05   1.33194898E-03
    1124       5.15874     0.0625   3.135E-03   1.0000   0.2296   5.280E-13   6.41069578E-05   1.33588992E-03
    1125       5.16187     0.0621   3.138E-03   1.0000   0.2298   5.296E-13   6.39775255E-05   1.33985443E-03
    1126       5.16501     0.0624   3.140E-03   1.0000   0.2300   5.301E-13   6.38452564E-05   1.34383847E-03
    1127       5.16815     0.0623   3.145E-03   1.0000   0.2303   5.222E-13   6.37101475E-05   1.34784132E-03
    1128       5.17129     0.0626   3.151E-03   1.0000   0.2308   5.335E-13   6.35720838E-05   1.35186556E-03
    1129       5.17445     0.0628   3.155E-03   1.0000   0.2311   5.407E-13   6.34309445E-05   1.35591379E-03
    1130        5.1776     0.0625   3.157E-03   1.0000   0.2312   5.245E-13   6.32868050E-05   1.35998299E-03
    1131       5.18076     0.0625   3.161E-03   1.0000   0.2316   5.442E-13   6.31397057E-05   1.36407132E-03
    1132       5.18392     0.0624   3.168E-03   1.0000   0.2320   5.325E-13   6.29895256E-05   1.36818143E-03
    1133       5.18709     0.0625   3.172E-03   1.0000   0.2323   5.382E-13   6.28361376E-05   1.37231603E-03
    1134       5.19026     0.0624   3.174E-03   1.0000   0.2325   5.363E-13   6.26795937E-05   1.37647297E-03
    1135       5.19343     0.0625   3.179E-03   1.0000   0.2328   5.453E-13   6.25199786E-05   1.38064942E-03
    1136       5.19661     0.0623   3.185E-03   1.0000   0.2333   5.345E-13   6.23571652E-05   1.38484814E-03
    1137        5.1998     0.0627   2.041E-04   0.0640   0.0150   5.442E-13   6.21910206E-05   1.38907193E-03
    1138           5.2     0.0624   3.190E-03   1.0000   0.2337   1.363E-13   6.21802694E-05   1.38934321E-03
    1139       5.20319     0.1158   3.192E-03   1.0000   0.2338   5.252E-13   6.20106277E-05   1.39359181E-03
    1140       5.20638     0.0628   3.197E-03   1.0000   0.2341   5.413E-13   6.18378064E-05   1.39786058E-03
    1141       5.20958     0.0642   3.203E-03   1.0000   0.2346   5.422E-13   6.16616722E-05   1.40215239E-03
    1142       5.21278     0.0638   3.208E-03   1.0000   0.2350   5.327E-13   6.14820853E-05   1.40647018E-03
    1143       5.21599     0.0625   3.211E-03   1.0000   0.2352   5.345E-13   6.12990987E-05   1.41081219E-03
    1144        5.2192     0.0624   3.193E-03   1.0000   0.2339   5.413E-13   6.11128456E-05   1.41517497E-03
    1145       5.22239     0.0625   3.173E-03   1.0000   0.2324   5.317E-13   6.09245245E-05   1.41953076E-03
    1146       5.22557     0.0626   3.154E-03   1.0000   0.2310   5.324E-13   6.07343124E-05   1.42387639E-03
    1147       5.22872     0.0626   3.137E-03   1.0000   0.2297   5.289E-13   6.05421692E-05   1.42821374E-03
    1148       5.23186     0.0623   3.118E-03   1.0000   0.2284   5.356E-13   6.03480842E-05   1.43254394E-03
    1149       5.23498     0.0629   3.099E-03   1.0000   0.2270   5.371E-13   6.01521641E-05   1.43686553E-03
    1150       5.23807     0.0648   3.080E-03   1.0000   0.2256   5.238E-13   5.99545166E-05   1.44117709E-03
    1151       5.24115     0.0664   3.062E-03   1.0000   0.2243   5.280E-13   5.97551874E-05   1.44547861E-03
    1152       5.24422     0.0671   3.046E-03   1.0000   0.2231   5.165E-13   5.95541357E-05   1.44977190E-03
    1153       5.24726     0.0679   3.030E-03   1.0000   0.2219   5.232E-13   5.93513207E-05   1.45405873E-03
    1154       5.25029     0.0665   3.014E-03   1.0000   0.2208   5.090E-13   5.91468199E-05   1.45833832E-03
    1155       5.25331     0.0655   2.997E-03   1.0000   0.2195   5.071E-13   5.89405996E-05   1.46261223E-03
    1156        5.2563     0.0653   2.980E-03   1.0000   0.2183   5.058E-13   5.87328399E-05   1.46687759E-03
    1157       5.25928     0.0660   2.964E-03   1.0000   0.2171   5.125E-13   5.85235851E-05   1.47113440E-03
    1158       5.26225     0.0654   2.950E-03   1.0000   0.2161   4.960E-13   5.83127936E-05   1.47538436E-03
    1159        5.2652     0.0657   2.935E-03   1.0000   0.2150   4.989E-13   5.81004241E-05   1.47962911E-03
    1160       5.26813     0.0658   2.921E-03   1.0000   0.2140   5.009E-13   5.78865614E-05   1.48386777E-03
    1161       5.27105     0.0682   2.908E-03   1.0000   0.2130   5.036E-13   5.76711699E-05   1.48810182E-03
    1162       5.27396     0.0697   2.893E-03   1.0000   0.2119   4.921E-13   5.74542674E-05   1.49233166E-03
    1163       5.27686     0.0701   2.878E-03   1.0000   0.2108   4.898E-13   5.72360686E-05   1.49655387E-03
    1164       5.27973     0.0693   2.865E-03   1.0000   0.2099   4.846E-13   5.70165308E-05   1.50077008E-03
    1165        5.2826     0.0658   2.853E-03   1.0000   0.2090   4.872E-13   5.67956124E-05   1.50498182E-03
    1166       5.28545     0.0657   2.841E-03   1.0000   0.2081   4.854E-13   5.65732896E-05   1.50919024E-03
    1167       5.28829     0.0658   2.829E-03   1.0000   0.2072   4.811E-13   5.63496351E-05   1.51339466E-03
    1168       5.29112     0.0654   2.818E-03   1.0000   0.2064   4.885E-13   5.61246090E-05   1.51759650E-03
    1169       5.29394     0.0660   2.804E-03   1.0000   0.2054   4.713E-13   5.58982627E-05   1.52179545E-03
    1170       5.29674     0.0663   2.792E-03   1.0000   0.2045   4.801E-13   5.56707814E-05   1.52598874E-03
    1171       5.29954     0.0665   4.635E-04   0.1667   0.0340   4.653E-13   5.54421228E-05   1.53017782E-03
    1172           5.3     0.0667   2.779E-03   1.0000   0.2036   1.377E-13   5.54039543E-05   1.53087462E-03
    1173       5.30278     0.1207   2.769E-03   1.0000   0.2028   4.632E-13   5.51738716E-05   1.53506051E-03
    1174       5.30555     0.0668   2.760E-03   1.0000   0.2021   4.696E-13   5.49425265E-05   1.53924507E-03
    1175       5.30831     0.0662   2.750E-03   1.0000   0.2014   4.656E-13   5.47099152E-05   1.54342894E-03
    1176       5.31106     0.0654   2.740E-03   1.0000   0.2007   4.596E-13   5.44760866E-05   1.54761179E-03
    1177        5.3138     0.0651   2.729E-03   1.0000   0.1999   4.575E-13   5.42410976E-05   1.55179315E-03
    1178       5.31653     0.0667   2.719E-03   1.0000   0.1991   4.562E-13   5.40050778E-05   1.55597127E-03
    1179       5.31925     0.0679   2.709E-03   1.0000   0.1984   4.521E-13   5.37680374E-05   1.56014654E-03
    1180       5.32195     0.0735   2.700E-03   1.0000   0.1978   4.645E-13   5.35299384E-05   1.56432015E-03
    1181       5.32465     0.0700   2.692E-03   1.0000   0.1972   4.525E-13   5.32907451E-05   1.56849323E-03
    1182       5.32735     0.0672   2.685E-03   1.0000   0.1966   4.519E-13   5.30504241E-05   1.57266686E-03
    1183       5.33003     0.0659   2.676E-03   1.0000   0.1960   4.707E-13   5.28089440E-05   1.57684203E-03
    1184       5.33271     0.0656   2.667E-03   1.0000   0.1954   4.585E-13   5.25664044E-05   1.58101748E-03
    1185       5.33537     0.0652   2.659E-03   1.0000   0.1948   4.501E-13   5.23229234E-05   1.58519162E-03
    1186       5.33803     0.0654   2.652E-03   1.0000   0.1942   4.494E-13   5.20784671E-05   1.58936550E-03
    1187       5.34069     0.0654   2.644E-03   1.0000   0.1937   4.518E-13   5.18330041E-05   1.59354008E-03
    1188       5.34333     0.0654   2.637E-03   1.0000   0.1931   4.454E-13   5.15865636E-05   1.59771529E-03
    1189       5.34597     0.0684   2.630E-03   1.0000   0.1926   4.423E-13   5.13391661E-05   1.60189118E-03
    1190        5.3486     0.0685   2.623E-03   1.0000   0.1922   4.492E-13   5.10907841E-05   1.60606862E-03
    1191       5.35122     0.0701   2.618E-03   1.0000   0.1917   4.401E-13   5.08413918E-05   1.61024840E-03
    1192       5.35384     0.0689   2.610E-03   1.0000   0.1912   4.481E-13   5.05909795E-05   1.61443107E-03
    1193       5.35645     0.0691   2.603E-03   1.0000   0.1906   4.383E-13   5.03397680E-05   1.61861329E-03
    1194       5.35905     0.0768   2.596E-03   1.0000   0.1901   4.419E-13   5.00877287E-05   1.62279591E-03
    1195       5.36165     0.0811   2.590E-03   1.0000   0.1897   4.341E-13   4.98348356E-05   1.62697973E-03
    1196       5.36423     0.0749   2.584E-03   1.0000   0.1893   4.434E-13   4.95810645E-05   1.63116547E-03
    1197       5.36682     0.0766   2.579E-03   1.0000   0.1889   4.335E-13   4.93263933E-05   1.63535383E-03
    1198        5.3694     0.0831   2.574E-03   1.0000   0.1885   4.394E-13   4.90708010E-05   1.63954547E-03
    1199       5.37197     0.0819   2.569E-03   1.0000   0.1882   4.308E-13   4.88142683E-05   1.64374100E-03
    1200       5.37454     0.0810   2.563E-03   1.0000   0.1877   4.404E-13   4.85568408E-05   1.64793997E-03
    1201        5.3771     0.0691   2.557E-03   1.0000   0.1873   4.408E-13   4.82986680E-05   1.65214023E-03
    1202       5.37966     0.0676   2.552E-03   1.0000   0.1869   4.317E-13   4.80397284E-05   1.65634242E-03
    1203       5.38221     0.0682   2.547E-03   1.0000   0.1866   4.259E-13   4.77800019E-05   1.66054717E-03
    1204       5.38476     0.0663   2.542E-03   1.0000   0.1862   4.316E-13   4.75194695E-05   1.66475503E-03
    1205        5.3873     0.0656   2.537E-03   1.0000   0.1858   4.432E-13   4.72581202E-05   1.66896646E-03
    1206       5.38984     0.0666   2.533E-03   1.0000   0.1855   4.363E-13   4.69960227E-05   1.67318060E-03
    1207       5.39237     0.0667   2.528E-03   1.0000   0.1852   4.257E-13   4.67331619E-05   1.67739794E-03
    1208        5.3949     0.0657   2.524E-03   1.0000   0.1849   4.217E-13   4.64695233E-05   1.68161896E-03
    1209       5.39742     0.0657   2.520E-03   1.0000   0.1846   4.127E-13   4.62050926E-05   1.68584413E-03
    1210       5.39995     0.0683   5.483E-05   0.0218   0.0040   4.243E-13   4.59398742E-05   1.69007358E-03
    1211           5.4     0.0658   2.515E-03   1.0000   0.1842   1.847E-13   4.59340917E-05   1.69016571E-03
    1212       5.40251     0.1228   2.510E-03   1.0000   0.1838   4.298E-13   4.56682506E-05   1.69439689E-03
    1213       5.40502     0.0681   2.505E-03   1.0000   0.1835   4.099E-13   4.54017839E-05   1.69863024E-03
