    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    9420       1792.99    13.2521   1.932E-01   0.2704   0.4000   1.182E-15   2.82089838E-02   4.21656502E-04
    9440       1796.85    13.2548   1.932E-01   0.2595   0.4000   1.139E-15   2.82090001E-02   4.21669639E-04
    9460       1800.58    14.5765   1.932E-01   0.2512   0.4000   1.152E-15   2.82090149E-02   4.21682273E-04
    9480       1804.44    13.3544   1.932E-01   0.2465   0.4000   1.190E-15   2.82090295E-02   4.21695334E-04
    9500       1808.31    13.2079   1.932E-01   0.2563   0.4000   1.200E-15   2.82090434E-02   4.21708348E-04
    9520       1812.17    13.2226   1.932E-01   0.2635   0.4000   1.140E-15   2.82090564E-02   4.21721305E-04
    9540       1816.03    13.4759   1.932E-01   0.2678   0.4000   1.120E-15   2.82090686E-02   4.21734196E-04
    9560        1819.9    13.2198   1.932E-01   0.2816   0.4000   1.178E-15   2.82090799E-02   4.21747010E-04
    9580       1823.76    13.4827   1.932E-01   0.2817   0.4000   1.108E-15   2.82090902E-02   4.21759737E-04
    9600       1827.63    13.1946   1.932E-01   0.2945   0.4000   1.127E-15   2.82090995E-02   4.21772368E-04
    9620       1831.35    13.4901   1.932E-01   0.2931   0.4000   1.116E-15   2.82091074E-02   4.21784451E-04
    9640       1835.22    13.2390   1.932E-01   0.2961   0.4000   1.119E-15   2.82091147E-02   4.21796873E-04
    9660       1839.08    13.2215   1.932E-01   0.2987   0.4000   1.145E-15   2.82091210E-02   4.21809176E-04
    9680       1842.94    13.5353   1.932E-01   0.2879   0.4000   1.122E-15   2.82091265E-02   4.21821350E-04
    9700       1846.81    13.3557   1.932E-01   0.2915   0.4000   1.127E-15   2.82091313E-02   4.21833385E-04
    9720       1850.67    13.3443   1.932E-01   0.2809   0.4000   1.141E-15   2.82091354E-02   4.21845269E-04
    9740       1854.54    13.5583   1.932E-01   0.2749   0.4000   1.162E-15   2.82091391E-02   4.21856992E-04
    9760        1858.4    13.3249   1.932E-01   0.2710   0.4000   1.185E-15   2.82091422E-02   4.21868543E-04
    9780       1862.13    14.1885   1.932E-01   0.2720   0.4000   1.128E-15   2.82091449E-02   4.21879513E-04
    9800       1865.99    13.1717   1.932E-01   0.2765   0.4000   1.154E-15   2.82091474E-02   4.21890709E-04
    9820       1869.85    13.2984   1.932E-01   0.2818   0.4000   1.201E-15   2.82091494E-02   4.21901721E-04
    9840       1873.72    13.5083   1.932E-01   0.2830   0.4000   1.211E-15   2.82091512E-02   4.21912553E-04
    9860       1877.58    13.1736   1.932E-01   0.2798   0.4000   1.161E-15   2.82091527E-02   4.21923211E-04
    9880       1881.44    13.1782   1.932E-01   0.2827   0.4000   1.163E-15   2.82091540E-02   4.21933701E-04
    9900       1885.31    13.9035   1.932E-01   0.2877   0.4000   1.142E-15   2.82091553E-02   4.21944028E-04
    9920       1889.17    15.2881   1.932E-01   0.2880   0.4000   1.150E-15   2.82091566E-02   4.21954198E-04
    9940        1892.9    13.9743   1.932E-01   0.3042   0.4000   1.190E-15   2.82091580E-02   4.21963861E-04
    9960       1896.76    14.1987   1.932E-01   0.3097   0.4000   1.139E-15   2.82091597E-02   4.21973736E-04
    9980       1900.63    14.2736   1.932E-01   0.3258   0.4000   1.147E-15   2.82091618E-02   4.21983469E-04
   10000       1904.49    13.3276   1.932E-01   0.3388   0.4000   1.181E-15   2.82091646E-02   4.21993068E-04
   10020       1908.35    13.2312   1.932E-01   0.3406   0.4000   1.199E-15   2.82091681E-02   4.22002548E-04
   10040       1912.22    13.2120   1.932E-01   0.3275   0.4000   1.181E-15   2.82091727E-02   4.22011925E-04
   10060       1916.08    13.1221   1.932E-01   0.3188   0.4000   1.205E-15   2.82091784E-02   4.22021223E-04
   10080       1919.94    13.1600   5.527E-02   0.0863   0.1144   1.142E-15   2.82091856E-02   4.22030463E-04
   10100       1923.67    14.0375   1.932E-01   0.2844   0.4000   1.162E-15   2.82091940E-02   4.22039337E-04
   10120       1927.53    13.3440   1.932E-01   0.2711   0.4000   1.165E-15   2.82092042E-02   4.22048516E-04
   10140        1931.4    13.1057   1.932E-01   0.2730   0.4000   1.152E-15   2.82092159E-02   4.22057677E-04
   10160       1935.26    13.0268   1.932E-01   0.2689   0.4000   1.179E-15   2.82092292E-02   4.22066824E-04
   10180       1939.13    13.0145   1.932E-01   0.2713   0.4000   1.180E-15   2.82092439E-02   4.22075956E-04
   10200       1942.99    12.9937   1.932E-01   0.2711   0.4000   1.166E-15   2.82092601E-02   4.22085069E-04
   10220       1946.85    12.9446   1.932E-01   0.2854   0.4000   1.150E-15   2.82092778E-02   4.22094157E-04
   10240       1950.58    12.9525   1.932E-01   0.2894   0.4000   1.252E-15   2.82092963E-02   4.22102889E-04
   10260       1954.44    12.9098   1.932E-01   0.2990   0.4000   1.231E-15   2.82093169E-02   4.22111897E-04
   10280       1958.31    12.9251   1.932E-01   0.2962   0.4000   1.231E-15   2.82093392E-02   4.22120842E-04
   10300       1962.17    12.9224   1.932E-01   0.2895   0.4000   1.166E-15   2.82093631E-02   4.22129711E-04
   10320       1966.03    12.8707   1.932E-01   0.2954   0.4000   1.195E-15   2.82093887E-02   4.22138485E-04
   10340        1969.9    12.9733   1.932E-01   0.2916   0.4000   1.190E-15   2.82094162E-02   4.22147146E-04
   10360       1973.76    13.0163   1.932E-01   0.2819   0.4000   1.238E-15   2.82094456E-02   4.22155675E-04
   10380       1977.63    12.9498   1.932E-01   0.2894   0.4000   1.188E-15   2.82094768E-02   4.22164049E-04
   10400       1981.35    13.7948   1.932E-01   0.2951   0.4000   1.200E-15   2.82095088E-02   4.22171959E-04
   10420       1985.22    12.8177   1.932E-01   0.3063   0.4000   1.174E-15   2.82095438E-02   4.22179974E-04
   10440       1989.08    12.9662   1.932E-01   0.3172   0.4000   1.189E-15   2.82095805E-02   4.22187785E-04
   10460       1992.94    12.8301   1.932E-01   0.3208   0.4000   1.216E-15   2.82096186E-02   4.22195383E-04
   10480       1996.81    12.8230   1.932E-01   0.3192   0.4000   1.287E-15   2.82096580E-02   4.22202760E-04
   10500       2000.67    12.8828   1.932E-01   0.3189   0.4000   1.190E-15   2.82096985E-02   4.22209910E-04
   10520       2004.54    12.7755   1.932E-01   0.3116   0.4000   1.200E-15   2.82097399E-02   4.22216831E-04
   10540        2008.4    12.8313   1.932E-01   0.2944   0.4000   1.177E-15   2.82097820E-02   4.22223526E-04
   10560       2012.13    13.0656   1.932E-01   0.2714   0.4000   1.206E-15   2.82098233E-02   4.22229771E-04
   10580       2015.99    13.9049   1.932E-01   0.2605   0.4000   1.198E-15   2.82098665E-02   4.22236034E-04
   10600       2019.85    14.9138   1.932E-01   0.2701   0.4000   1.155E-15   2.82099100E-02   4.22242086E-04
   10620       2023.72    15.0481   1.932E-01   0.2730   0.4000   1.230E-15   2.82099538E-02   4.22247935E-04
   10640       2027.58    14.4995   1.932E-01   0.2780   0.4000   1.177E-15   2.82099977E-02   4.22253593E-04
   10660       2031.44    14.7275   1.932E-01   0.2817   0.4000   1.149E-15   2.82100418E-02   4.22259081E-04
   10680       2035.31    14.9178   1.932E-01   0.2851   0.4000   1.277E-15   2.82100862E-02   4.22264425E-04
   10700       2039.17    13.9168   1.932E-01   0.2872   0.4000   1.199E-15   2.82101311E-02   4.22269656E-04
   10720        2042.9    14.1863   1.932E-01   0.2875   0.4000   1.232E-15   2.82101750E-02   4.22274617E-04
   10740       2046.76    12.9354   1.932E-01   0.2890   0.4000   1.164E-15   2.82102214E-02   4.22279692E-04
   10760       2050.63    12.9614   1.932E-01   0.2955   0.4000   1.190E-15   2.82102689E-02   4.22284706E-04
   10780       2054.49    12.8751   1.932E-01   0.2975   0.4000   1.158E-15   2.82103173E-02   4.22289657E-04
   10800       2058.35    12.8865   1.932E-01   0.2998   0.4000   1.189E-15   2.82103668E-02   4.22294536E-04
   10820       2062.22    12.8377   1.932E-01   0.2962   0.4000   1.194E-15   2.82104173E-02   4.22299331E-04
   10840       2066.08    12.8994   1.932E-01   0.3003   0.4000   1.193E-15   2.82104688E-02   4.22304030E-04
   10860       2069.94    12.8899   5.527E-02   0.0840   0.1144   1.224E-15   2.82105214E-02   4.22308627E-04
   10880       2073.67    13.0106   1.932E-01   0.2863   0.4000   1.209E-15   2.82105730E-02   4.22312963E-04
   10900       2077.53    13.0514   1.932E-01   0.2784   0.4000   1.188E-15   2.82106277E-02   4.22317361E-04
   10920        2081.4    12.8703   1.932E-01   0.2715   0.4000   1.331E-15   2.82106835E-02   4.22321667E-04
   10940       2085.26    12.7945   1.932E-01   0.2716   0.4000   1.170E-15   2.82107405E-02   4.22325890E-04
   10960       2089.13    12.8255   1.932E-01   0.2756   0.4000   1.226E-15   2.82107989E-02   4.22330039E-04
   10980       2092.99    12.9382   1.932E-01   0.2860   0.4000   1.179E-15   2.82108588E-02   4.22334128E-04
   11000       2096.85    12.7933   1.932E-01   0.2991   0.4000   1.159E-15   2.82109203E-02   4.22338168E-04
   11020       2100.58    13.8602   1.932E-01   0.2980   0.4000   1.162E-15   2.82109814E-02   4.22342027E-04
   11040       2104.44    12.8824   1.932E-01   0.3034   0.4000   1.213E-15   2.82110466E-02   4.22346000E-04
   11060       2108.31    12.7776   1.932E-01   0.3073   0.4000   1.216E-15   2.82111138E-02   4.22349952E-04
   11080       2112.17    12.8305   1.932E-01   0.2975   0.4000   1.219E-15   2.82111829E-02   4.22353890E-04
   11100       2116.03    12.8721   1.932E-01   0.3016   0.4000   1.203E-15   2.82112539E-02   4.22357815E-04
   11120        2119.9    12.8444   1.932E-01   0.2921   0.4000   1.216E-15   2.82113268E-02   4.22361723E-04
   11140       2123.76    12.8519   1.932E-01   0.2923   0.4000   1.237E-15   2.82114014E-02   4.22365606E-04
   11160       2127.63    12.8229   1.932E-01   0.2943   0.4000   1.179E-15   2.82114778E-02   4.22369452E-04
   11180       2131.35    12.8841   1.932E-01   0.3118   0.4000   1.218E-15   2.82115531E-02   4.22373110E-04
   11200       2135.22    12.8527   1.932E-01   0.3282   0.4000   1.249E-15   2.82116327E-02   4.22376835E-04
   11220       2139.08    12.7881   1.932E-01   0.3380   0.4000   1.207E-15   2.82117139E-02   4.22380474E-04
   11240       2142.94    12.7993   1.932E-01   0.3427   0.4000   1.276E-15   2.82117966E-02   4.22384009E-04
   11260       2146.81    12.8884   1.932E-01   0.3407   0.4000   1.263E-15   2.82118808E-02   4.22387423E-04
   11280       2150.67    12.8531   1.932E-01   0.3439   0.4000   1.223E-15   2.82119664E-02   4.22390697E-04
   11300       2154.54    12.8183   1.932E-01   0.3470   0.4000   1.226E-15   2.82120533E-02   4.22393815E-04
   11320        2158.4    12.7875   1.932E-01   0.3359   0.4000   1.202E-15   2.82121416E-02   4.22396761E-04
   11340       2162.13    13.7796   1.932E-01   0.3290   0.4000   1.219E-15   2.82122278E-02   4.22399425E-04
   11360       2165.99    12.8748   1.932E-01   0.3283   0.4000   1.243E-15   2.82123183E-02   4.22401989E-04
   11380       2169.85    12.9802   1.932E-01   0.3461   0.4000   1.188E-15   2.82124096E-02   4.22404333E-04
   11400       2173.72    12.9210   1.932E-01   0.3465   0.4000   1.187E-15   2.82125016E-02   4.22406444E-04
   11420       2177.58    12.7665   1.932E-01   0.3301   0.4000   1.220E-15   2.82125940E-02   4.22408307E-04
   11440       2181.44    12.8321   1.932E-01   0.3022   0.4000   1.259E-15   2.82126866E-02   4.22409910E-04
   11460       2185.31    12.7988   1.932E-01   0.2940   0.4000   1.201E-15   2.82127793E-02   4.22411235E-04
   11480       2189.17    12.8647   1.932E-01   0.3000   0.4000   1.200E-15   2.82128719E-02   4.22412259E-04
   11500        2192.9    12.8463   1.932E-01   0.3029   0.4000   1.193E-15   2.82129610E-02   4.22412941E-04
   11520       2196.76    12.9852   1.932E-01   0.3090   0.4000   1.197E-15   2.82130533E-02   4.22413311E-04
   11540       2200.63    15.2107   1.932E-01   0.3078   0.4000   1.230E-15   2.82131454E-02   4.22413326E-04
   11560       2204.49    13.1623   1.932E-01   0.3068   0.4000   1.207E-15   2.82132371E-02   4.22412985E-04
   11580       2208.35    13.2219   1.932E-01   0.3030   0.4000   1.227E-15   2.82133286E-02   4.22412297E-04
   11600       2212.22    12.7941   1.932E-01   0.2948   0.4000   1.261E-15   2.82134195E-02   4.22411280E-04
   11620       2216.08    12.8078   1.932E-01   0.2877   0.4000   1.228E-15   2.82135099E-02   4.22409957E-04
   11640       2219.94    12.7987   5.527E-02   0.0822   0.1144   1.216E-15   2.82135996E-02   4.22408350E-04
   11660       2223.67    13.8012   1.932E-01   0.3026   0.4000   1.280E-15   2.82136857E-02   4.22406552E-04
   11680       2227.53    13.0358   1.932E-01   0.3005   0.4000   1.269E-15   2.82137745E-02   4.22404452E-04
   11700        2231.4    13.5432   1.932E-01   0.2924   0.4000   1.256E-15   2.82138629E-02   4.22402136E-04
   11720       2235.26    12.9001   1.932E-01   0.2930   0.4000   1.289E-15   2.82139511E-02   4.22399629E-04
   11740       2239.13    12.9312   1.932E-01   0.2974   0.4000   1.193E-15   2.82140391E-02   4.22396961E-04
   11760       2242.99    12.9540   1.932E-01   0.3011   0.4000   1.246E-15   2.82141271E-02   4.22394159E-04
   11780       2246.85    12.8542   1.932E-01   0.3055   0.4000   1.197E-15   2.82142152E-02   4.22391245E-04
   11800       2250.58    12.9330   1.932E-01   0.3077   0.4000   1.255E-15   2.82143004E-02   4.22388341E-04
   11820       2254.44    12.8109   1.932E-01   0.3085   0.4000   1.223E-15   2.82143890E-02   4.22385227E-04
   11840       2258.31    12.7878   1.932E-01   0.3080   0.4000   1.300E-15   2.82144781E-02   4.22381994E-04
   11860       2262.17    12.8718   1.932E-01   0.3063   0.4000   1.219E-15   2.82145674E-02   4.22378621E-04
   11880       2266.03    12.8332   1.932E-01   0.3034   0.4000   1.229E-15   2.82146570E-02   4.22375085E-04
   11900        2269.9    12.7787   1.932E-01   0.2990   0.4000   1.169E-15   2.82147465E-02   4.22371368E-04
   11920       2273.76    12.7504   1.932E-01   0.2938   0.4000   1.222E-15   2.82148357E-02   4.22367463E-04
   11940       2277.63    12.8100   1.932E-01   0.2881   0.4000   1.313E-15   2.82149241E-02   4.22363378E-04
   11960       2281.35    13.7290   1.932E-01   0.2906   0.4000   1.234E-15   2.82150084E-02   4.22359283E-04
   11980       2285.22    12.8526   1.932E-01   0.2894   0.4000   1.276E-15   2.82150946E-02   4.22354896E-04
   12000       2289.08    12.8051   1.932E-01   0.2894   0.4000   1.255E-15   2.82151790E-02   4.22350389E-04
   12020       2292.94    12.8154   1.932E-01   0.2844   0.4000   1.246E-15   2.82152614E-02   4.22345781E-04
   12040       2296.81    12.9446   1.932E-01   0.2921   0.4000   1.220E-15   2.82153414E-02   4.22341093E-04
   12060       2300.67    12.8386   1.932E-01   0.2948   0.4000   1.254E-15   2.82154187E-02   4.22336344E-04
   12080       2304.54    12.8050   1.932E-01   0.2874   0.4000   1.276E-15   2.82154931E-02   4.22331555E-04
   12100        2308.4    12.8242   1.932E-01   0.2843   0.4000   1.265E-15   2.82155646E-02   4.22326742E-04
   12120       2312.13    12.8340   1.932E-01   0.2833   0.4000   1.250E-15   2.82156307E-02   4.22322095E-04
   12140       2315.99    12.8846   1.932E-01   0.2869   0.4000   1.301E-15   2.82156965E-02   4.22317281E-04
   12160       2319.85    12.8153   1.932E-01   0.3036   0.4000   1.295E-15   2.82157596E-02   4.22312488E-04
   12180       2323.72    12.8373   1.932E-01   0.3091   0.4000   1.200E-15   2.82158204E-02   4.22307730E-04
   12200       2327.58    12.7777   1.932E-01   0.3083   0.4000   1.305E-15   2.82158790E-02   4.22303026E-04
   12220       2331.44    12.8418   1.932E-01   0.3148   0.4000   1.246E-15   2.82159355E-02   4.22298399E-04
   12240       2335.31    12.8023   1.932E-01   0.3074   0.4000   1.260E-15   2.82159902E-02   4.22293872E-04
   12260       2339.17    12.8197   1.932E-01   0.2887   0.4000   1.246E-15   2.82160430E-02   4.22289474E-04
   12280        2342.9    13.8163   1.932E-01   0.2880   0.4000   1.287E-15   2.82160924E-02   4.22285386E-04
   12300       2346.76    12.7689   1.932E-01   0.2925   0.4000   1.277E-15   2.82161422E-02   4.22281339E-04
   12320       2350.63    12.9307   1.932E-01   0.2860   0.4000   1.217E-15   2.82161906E-02   4.22277525E-04
   12340       2354.49    12.8178   1.932E-01   0.2773   0.4000   1.233E-15   2.82162378E-02   4.22273974E-04
   12360       2358.35    12.8829   1.932E-01   0.2703   0.4000   1.227E-15   2.82162840E-02   4.22270701E-04
   12380       2362.22    12.8161   1.932E-01   0.2706   0.4000   1.246E-15   2.82163293E-02   4.22267707E-04
   12400       2366.08    12.8255   1.932E-01   0.2792   0.4000   1.228E-15   2.82163739E-02   4.22264979E-04
   12420       2369.94    12.8406   5.527E-02   0.0814   0.1144   1.220E-15   2.82164178E-02   4.22262502E-04
   12440       2373.67    12.8373   1.932E-01   0.2959   0.4000   1.244E-15   2.82164596E-02   4.22260334E-04
   12460       2377.53    12.8719   1.932E-01   0.3004   0.4000   1.203E-15   2.82165024E-02   4.22258299E-04
   12480        2381.4    12.7734   1.932E-01   0.3001   0.4000   1.304E-15   2.82165445E-02   4.22256468E-04
   12500       2385.26    12.8149   1.932E-01   0.3095   0.4000   1.207E-15   2.82165859E-02   4.22254830E-04
   12520       2389.13    12.7937   1.932E-01   0.3183   0.4000   1.224E-15   2.82166265E-02   4.22253377E-04
   12540       2392.99    12.8846   1.932E-01   0.3229   0.4000   1.192E-15   2.82166661E-02   4.22252099E-04
   12560       2396.85    12.8618   1.932E-01   0.3229   0.4000   1.278E-15   2.82167047E-02   4.22250984E-04
   12580       2400.58    13.8147   1.932E-01   0.3169   0.4000   1.271E-15   2.82167408E-02   4.22250043E-04
   12600       2404.44    12.8498   1.932E-01   0.3109   0.4000   1.275E-15   2.82167770E-02   4.22249182E-04
   12620       2408.31    12.7928   1.932E-01   0.2951   0.4000   1.217E-15   2.82168119E-02   4.22248414E-04
   12640       2412.17    12.7967   1.932E-01   0.2759   0.4000   1.230E-15   2.82168453E-02   4.22247712E-04
   12660       2416.03    12.8519   1.932E-01   0.2799   0.4000   1.233E-15   2.82168772E-02   4.22247052E-04
   12680        2419.9    12.7557   1.932E-01   0.2799   0.4000   1.218E-15   2.82169075E-02   4.22246414E-04
   12700       2423.76    12.8006   1.932E-01   0.2835   0.4000   1.282E-15   2.82169363E-02   4.22245782E-04
   12720       2427.63    12.8597   1.932E-01   0.2865   0.4000   1.292E-15   2.82169635E-02   4.22245145E-04
   12740       2431.35    12.9092   1.932E-01   0.2893   0.4000   1.284E-15   2.82169882E-02   4.22244515E-04
   12760       2435.22    12.7445   1.932E-01   0.2854   0.4000   1.242E-15   2.82170122E-02   4.22243828E-04
   12780       2439.08    12.8627   1.932E-01   0.2767   0.4000   1.247E-15   2.82170347E-02   4.22243083E-04
   12800       2442.94    12.8611   1.932E-01   0.2813   0.4000   1.226E-15   2.82170557E-02   4.22242254E-04
   12820       2446.81    12.9517   1.932E-01   0.2829   0.4000   1.260E-15   2.82170755E-02   4.22241310E-04
   12840       2450.67    12.7994   1.932E-01   0.2948   0.4000   1.247E-15   2.82170940E-02   4.22240220E-04
   12860       2454.54    12.8204   1.932E-01   0.3019   0.4000   1.227E-15   2.82171116E-02   4.22238954E-04
   12880        2458.4    12.8001   1.932E-01   0.2927   0.4000   1.245E-15   2.82171282E-02   4.22237485E-04
   12900       2462.13    13.7754   1.932E-01   0.2883   0.4000   1.207E-15   2.82171435E-02   4.22235857E-04
   12920       2465.99    12.7523   1.932E-01   0.2896   0.4000   1.191E-15   2.82171588E-02   4.22233940E-04
   12940       2469.85    12.8607   1.932E-01   0.2729   0.4000   1.213E-15   2.82171736E-02   4.22231790E-04
   12960       2473.72    12.8919   1.932E-01   0.2714   0.4000   1.336E-15   2.82171880E-02   4.22229417E-04
   12980       2477.58    12.8924   1.932E-01   0.2734   0.4000   1.224E-15   2.82172021E-02   4.22226834E-04
   13000       2481.44    12.8043   1.932E-01   0.2776   0.4000   1.232E-15   2.82172161E-02   4.22224062E-04
   13020       2485.31    13.0970   1.932E-01   0.2783   0.4000   1.216E-15   2.82172299E-02   4.22221124E-04
   13040       2489.17    12.8221   1.932E-01   0.2808   0.4000   1.160E-15   2.82172439E-02   4.22218051E-04
   13060        2492.9    12.8831   1.932E-01   0.2850   0.4000   1.222E-15   2.82172575E-02   4.22214991E-04
   13080       2496.76    12.8435   1.932E-01   0.2877   0.4000   1.206E-15   2.82172718E-02   4.22211748E-04
   13100       2500.63    12.8524   1.932E-01   0.2893   0.4000   1.246E-15   2.82172865E-02   4.22208460E-04
   13120       2504.49    12.8197   1.932E-01   0.2898   0.4000   1.193E-15   2.82173017E-02   4.22205146E-04
   13140       2508.35    13.0643   1.932E-01   0.2891   0.4000   1.291E-15   2.82173173E-02   4.22201814E-04
   13160       2512.22    12.8906   1.932E-01   0.2877   0.4000   1.166E-15   2.82173332E-02   4.22198464E-04
   13180       2516.08    12.8087   1.932E-01   0.2876   0.4000   1.177E-15   2.82173494E-02   4.22195093E-04
   13200       2519.94    12.8435   5.527E-02   0.0824   0.1144   1.226E-15   2.82173658E-02   4.22191689E-04
   13220       2523.67    13.7756   1.932E-01   0.2880   0.4000   1.171E-15   2.82173817E-02   4.22188365E-04
   13240       2527.53    13.0905   1.932E-01   0.2886   0.4000   1.216E-15   2.82173982E-02   4.22184861E-04
   13260        2531.4    13.4529   1.932E-01   0.2887   0.4000   1.197E-15   2.82174145E-02   4.22181290E-04
   13280       2535.26    13.0322   1.932E-01   0.2888   0.4000   1.184E-15   2.82174307E-02   4.22177642E-04
   13300       2539.13    12.9207   1.932E-01   0.2931   0.4000   1.174E-15   2.82174467E-02   4.22173917E-04
   13320       2542.99    12.8707   1.932E-01   0.2982   0.4000   1.208E-15   2.82174623E-02   4.22170114E-04
   13340       2546.85    13.0319   1.932E-01   0.3015   0.4000   1.218E-15   2.82174776E-02   4.22166241E-04
   13360       2550.58    13.4088   1.932E-01   0.3024   0.4000   1.194E-15   2.82174921E-02   4.22162451E-04
   13380       2554.44    13.3830   1.932E-01   0.3011   0.4000   1.210E-15   2.82175070E-02   4.22158474E-04
   13400       2558.31    13.5209   1.932E-01   0.3019   0.4000   1.182E-15   2.82175218E-02   4.22154465E-04
   13420       2562.17    12.8685   1.932E-01   0.2984   0.4000   1.271E-15   2.82175365E-02   4.22150434E-04
   13440       2566.03    12.9719   1.932E-01   0.3361   0.4000   1.210E-15   2.82175514E-02   4.22146384E-04
   13460        2569.9    13.1858   1.932E-01   0.3373   0.4000   1.349E-15   2.82175666E-02   4.22142309E-04
   13480       2573.76    12.9321   1.932E-01   0.3526   0.4000   1.263E-15   2.82175821E-02   4.22138202E-04
   13500       2577.63    12.8288   1.932E-01   0.3653   0.4000   1.263E-15   2.82175980E-02   4.22134056E-04
   13520       2581.35    13.8747   1.932E-01   0.3616   0.4000   1.289E-15   2.82176137E-02   4.22130026E-04
   13540       2585.22    12.8898   1.932E-01   0.3522   0.4000   1.213E-15   2.82176303E-02   4.22125835E-04
   13560       2589.08    12.8946   1.932E-01   0.3420   0.4000   1.506E-15   2.82176471E-02   4.22121666E-04
   13580       2592.94    12.8387   1.932E-01   0.3420   0.4000   1.487E-15   2.82176641E-02   4.22117564E-04
   13600       2596.81    12.8221   1.932E-01   0.3072   0.4000   1.254E-15   2.82176811E-02   4.22113583E-04
   13620       2600.67    12.9539   1.932E-01   0.3005   0.4000   1.387E-15   2.82176980E-02   4.22109776E-04
   13640       2604.54    12.9706   1.932E-01   0.2947   0.4000   1.278E-15   2.82177147E-02   4.22106185E-04
   13660        2608.4    12.9045   1.932E-01   0.2923   0.4000   1.365E-15   2.82177313E-02   4.22102829E-04
   13680       2612.13    12.9542   1.932E-01   0.2952   0.4000   1.389E-15   2.82177472E-02   4.22099814E-04
   13700       2615.99    12.9939   1.932E-01   0.3107   0.4000   1.304E-15   2.82177636E-02   4.22096901E-04
   13720       2619.85    12.9552   1.932E-01   0.3166   0.4000   1.294E-15   2.82177798E-02   4.22094185E-04
   13740       2623.72    12.8889   1.932E-01   0.3186   0.4000   1.357E-15   2.82177959E-02   4.22091648E-04
   13760       2627.58    12.8871   1.932E-01   0.3259   0.4000   1.471E-15   2.82178115E-02   4.22089284E-04
   13780       2631.44    12.8736   1.932E-01   0.3273   0.4000   1.293E-15   2.82178266E-02   4.22087096E-04
   13800       2635.31    12.9109   1.932E-01   0.3228   0.4000   1.229E-15   2.82178409E-02   4.22085092E-04
   13820       2639.17    12.8865   1.932E-01   0.3189   0.4000   1.243E-15   2.82178543E-02   4.22083281E-04
   13840        2642.9    13.8139   1.932E-01   0.3120   0.4000   1.215E-15   2.82178661E-02   4.22081720E-04
   13860       2646.76    12.8770   1.932E-01   0.3049   0.4000   1.213E-15   2.82178770E-02   4.22080293E-04
   13880       2650.63    12.9059   1.932E-01   0.3055   0.4000   1.223E-15   2.82178868E-02   4.22079057E-04
   13900       2654.49    13.0669   1.932E-01   0.3114   0.4000   1.275E-15   2.82178954E-02   4.22078007E-04
   13920       2658.35    12.8688   1.932E-01   0.3121   0.4000   1.295E-15   2.82179031E-02   4.22077134E-04
   13940       2662.22    12.9018   1.932E-01   0.2998   0.4000   1.179E-15   2.82179099E-02   4.22076428E-04
   13960       2666.08    12.8120   1.932E-01   0.2884   0.4000   1.261E-15   2.82179160E-02   4.22075882E-04
   13980       2669.94    12.8290   5.527E-02   0.0814   0.1144   1.163E-15   2.82179214E-02   4.22075489E-04
   14000       2673.67    12.8780   1.932E-01   0.2804   0.4000   1.273E-15   2.82179262E-02   4.22075252E-04
   14020       2677.53    12.8544   1.932E-01   0.2752   0.4000   1.203E-15   2.82179304E-02   4.22075152E-04
   14040        2681.4    13.0023   1.932E-01   0.2729   0.4000   1.198E-15   2.82179341E-02   4.22075203E-04
   14060       2685.26    12.9103   1.932E-01   0.2735   0.4000   1.217E-15   2.82179372E-02   4.22075412E-04
   14080       2689.13    12.8706   1.932E-01   0.2731   0.4000   1.165E-15   2.82179397E-02   4.22075786E-04
   14100       2692.99    12.8749   1.932E-01   0.2722   0.4000   1.167E-15   2.82179417E-02   4.22076329E-04
   14120       2696.85    12.8374   1.932E-01   0.2779   0.4000   1.176E-15   2.82179432E-02   4.22077043E-04
   14140       2700.58    13.7982   1.932E-01   0.2839   0.4000   1.182E-15   2.82179440E-02   4.22077886E-04
   14160       2704.44    12.8937   1.932E-01   0.2844   0.4000   1.200E-15   2.82179444E-02   4.22078905E-04
   14180       2708.31    12.8834   1.932E-01   0.2750   0.4000   1.187E-15   2.82179441E-02   4.22080049E-04
   14200       2712.17    12.9311   1.932E-01   0.2778   0.4000   1.187E-15   2.82179433E-02   4.22081294E-04
   14220       2716.03    12.9701   1.932E-01   0.2791   0.4000   1.242E-15   2.82179420E-02   4.22082620E-04
   14240        2719.9    12.8303   1.932E-01   0.2799   0.4000   1.202E-15   2.82179403E-02   4.22084005E-04
   14260       2723.76    12.9371   1.932E-01   0.2802   0.4000   1.184E-15   2.82179384E-02   4.22085433E-04
   14280       2727.63    12.8534   1.932E-01   0.2739   0.4000   1.140E-15   2.82179366E-02   4.22086888E-04
   14300       2731.35    12.9205   1.932E-01   0.2822   0.4000   1.179E-15   2.82179351E-02   4.22088298E-04
   14320       2735.22    12.8714   1.932E-01   0.2845   0.4000   1.200E-15   2.82179340E-02   4.22089745E-04
   14340       2739.08    12.9750   1.932E-01   0.2780   0.4000   1.176E-15   2.82179335E-02   4.22091148E-04
   14360       2742.94    12.9768   1.932E-01   0.2771   0.4000   1.138E-15   2.82179340E-02   4.22092474E-04
   14380       2746.81    12.9221   1.932E-01   0.2750   0.4000   1.207E-15   2.82179354E-02   4.22093695E-04
